"","Length","GC"
"ENSG00000089006",7953,0.442097321765372
"ENSG00000089009",4447,0.437823251630313
"ENSG00000089012",2242,0.533898305084746
"ENSG00000089022",14006,0.453020134228188
"ENSG00000089041",5546,0.477641543454742
"ENSG00000089048",3216,0.354166666666667
"ENSG00000089050",3861,0.406889406889407
"ENSG00000089053",12304,0.441238621586476
"ENSG00000089057",7515,0.491017964071856
"ENSG00000089060",6768,0.553486997635934
"ENSG00000089063",3051,0.470665355621108
"ENSG00000089091",6619,0.45716875660976
"ENSG00000089094",13703,0.559512515507553
"ENSG00000089101",7322,0.469270691068014
"ENSG00000089116",3125,0.60864
"ENSG00000089123",2905,0.424440619621342
"ENSG00000089127",4947,0.473822518698201
"ENSG00000089154",9654,0.561943235964367
"ENSG00000089157",4001,0.492626843289178
"ENSG00000089159",7460,0.591152815013405
"ENSG00000089163",1222,0.51063829787234
"ENSG00000089169",10369,0.499469572764973
"ENSG00000089177",7721,0.456547079393861
"ENSG00000089195",3776,0.41551906779661
"ENSG00000089199",4535,0.480926130099228
"ENSG00000089220",1780,0.541573033707865
"ENSG00000089225",4363,0.496676598670639
"ENSG00000089234",4686,0.45134443021767
"ENSG00000089248",3083,0.488485241647746
"ENSG00000089250",13113,0.520857164645771
"ENSG00000089280",10283,0.46163570942332
"ENSG00000089289",1862,0.497314715359828
"ENSG00000089327",2993,0.557634480454394
"ENSG00000089335",5032,0.402821939586645
"ENSG00000089351",5942,0.599629754291484
"ENSG00000089356",3334,0.533293341331734
"ENSG00000089472",7113,0.455785182061015
"ENSG00000089486",4268,0.578725398313027
"ENSG00000089505",1465,0.543344709897611
"ENSG00000089558",3924,0.624362895005097
"ENSG00000089597",5027,0.542669584245077
"ENSG00000089639",3740,0.633957219251337
"ENSG00000089682",6101,0.381740698246189
"ENSG00000089685",3815,0.506422018348624
"ENSG00000089692",3056,0.615183246073298
"ENSG00000089693",3781,0.569161597460989
"ENSG00000089723",4252,0.516227657572907
"ENSG00000089737",8636,0.47788327929597
"ENSG00000089775",12229,0.43094284078829
"ENSG00000089818",4155,0.425992779783394
"ENSG00000089820",5580,0.64910394265233
"ENSG00000089847",4474,0.657577112203844
"ENSG00000089876",3948,0.432370820668693
"ENSG00000089902",6202,0.445340212834569
"ENSG00000089916",21987,0.405193978259881
"ENSG00000090006",8108,0.638628515046867
"ENSG00000090013",1665,0.600600600600601
"ENSG00000090020",5974,0.572648141948443
"ENSG00000090054",3658,0.40978676872608
"ENSG00000090060",12766,0.37513708287639
"ENSG00000090061",8220,0.481143552311436
"ENSG00000090097",3738,0.601658640984484
"ENSG00000090104",4117,0.341267913529269
"ENSG00000090238",3181,0.589122917321597
"ENSG00000090263",5262,0.426073736221969
"ENSG00000090266",4447,0.449066786597706
"ENSG00000090273",2856,0.551470588235294
"ENSG00000090316",9857,0.588718677082277
"ENSG00000090339",3706,0.560982191041554
"ENSG00000090372",7641,0.620337652139772
"ENSG00000090376",10004,0.405437824870052
"ENSG00000090382",1764,0.400793650793651
"ENSG00000090402",6138,0.380091234929945
"ENSG00000090432",2438,0.565627563576702
"ENSG00000090447",7867,0.569721621965171
"ENSG00000090470",3263,0.515783021759117
"ENSG00000090487",3984,0.477660642570281
"ENSG00000090512",2024,0.50296442687747
"ENSG00000090520",5731,0.418775082882568
"ENSG00000090530",5605,0.475468331846566
"ENSG00000090534",1915,0.542558746736292
"ENSG00000090539",6620,0.625377643504532
"ENSG00000090554",2846,0.585031623330991
"ENSG00000090565",6317,0.61943960740858
"ENSG00000090581",4102,0.574110190151146
"ENSG00000090612",14095,0.419439517559418
"ENSG00000090615",10550,0.543507109004739
"ENSG00000090621",6782,0.498230610439398
"ENSG00000090659",4413,0.510083843190573
"ENSG00000090661",4059,0.601872382360187
"ENSG00000090674",3956,0.598584428715875
"ENSG00000090686",9497,0.408339475623881
"ENSG00000090776",3314,0.605310802655401
"ENSG00000090857",10385,0.50351468464131
"ENSG00000090861",4498,0.530680302356603
"ENSG00000090863",14111,0.483877825809652
"ENSG00000090889",4533,0.467240238252813
"ENSG00000090905",12924,0.446224079232436
"ENSG00000090924",9200,0.571630434782609
"ENSG00000090932",2618,0.63903743315508
"ENSG00000090971",2163,0.662505779010633
"ENSG00000090975",9161,0.598624604300841
"ENSG00000090989",5347,0.377220871516738
"ENSG00000091009",6578,0.3954089388872
"ENSG00000091010",1182,0.622673434856176
"ENSG00000091039",9198,0.347249402043923
"ENSG00000091073",5042,0.598175327251091
"ENSG00000091106",3624,0.453090507726269
"ENSG00000091127",4421,0.417326396742818
"ENSG00000091128",7016,0.462086659064994
"ENSG00000091129",8193,0.417673623825217
"ENSG00000091136",8140,0.492506142506142
"ENSG00000091137",5800,0.425862068965517
"ENSG00000091138",3382,0.40153755174453
"ENSG00000091140",5299,0.382902434421589
"ENSG00000091157",15694,0.435899069708169
"ENSG00000091164",11298,0.38909541511772
"ENSG00000091181",6600,0.438939393939394
"ENSG00000091262",7559,0.555761344093134
"ENSG00000091317",4413,0.383865850895083
"ENSG00000091409",6533,0.426756467166692
"ENSG00000091428",7129,0.431897881890868
"ENSG00000091436",13799,0.411479092687876
"ENSG00000091482",1040,0.405769230769231
"ENSG00000091483",2142,0.46031746031746
"ENSG00000091490",7489,0.457337428228068
"ENSG00000091513",8565,0.469935785172213
"ENSG00000091527",4367,0.459125257613923
"ENSG00000091536",19123,0.596977461695341
"ENSG00000091542",3190,0.552351097178683
"ENSG00000091583",1332,0.444444444444444
"ENSG00000091592",12808,0.533104309806371
"ENSG00000091622",10609,0.577528513526251
"ENSG00000091640",2831,0.555987283645355
"ENSG00000091651",4309,0.434671617544674
"ENSG00000091656",15687,0.445018167909734
"ENSG00000091664",4219,0.394406257406968
"ENSG00000091704",2921,0.575487846627867
"ENSG00000091732",3011,0.485552972434407
"ENSG00000091831",13629,0.445887445887446
"ENSG00000091844",7899,0.330041777440182
"ENSG00000091879",6775,0.393210332103321
"ENSG00000091947",3029,0.564212611422912
"ENSG00000091972",2991,0.450016716817118
"ENSG00000091986",13071,0.424604085379849
"ENSG00000092009",937,0.522945570971185
"ENSG00000092010",1781,0.550814149354295
"ENSG00000092020",3863,0.38726378462335
"ENSG00000092036",2539,0.508074044899567
"ENSG00000092051",5307,0.593178820425853
"ENSG00000092054",6087,0.574010185641531
"ENSG00000092067",1554,0.629343629343629
"ENSG00000092068",5991,0.532632281755967
"ENSG00000092094",5037,0.478657931308318
"ENSG00000092096",4278,0.590229079008883
"ENSG00000092098",4982,0.59393817743878
"ENSG00000092108",6571,0.367371785116421
"ENSG00000092140",9237,0.355634946411172
"ENSG00000092148",12557,0.420243688779167
"ENSG00000092199",7309,0.385825694349432
"ENSG00000092200",5470,0.463985374771481
"ENSG00000092201",7151,0.43756118025451
"ENSG00000092203",7091,0.44563531236779
"ENSG00000092208",2532,0.416271721958926
"ENSG00000092295",3735,0.590093708165997
"ENSG00000092330",2712,0.539085545722714
"ENSG00000092345",3631,0.415587992288626
"ENSG00000092377",2407,0.520149563772331
"ENSG00000092421",10956,0.45618838992333
"ENSG00000092439",12333,0.389524041190302
"ENSG00000092445",10945,0.534216537231613
"ENSG00000092470",4078,0.408043158410986
"ENSG00000092529",4995,0.536336336336336
"ENSG00000092531",5900,0.407796610169492
"ENSG00000092607",3806,0.487388334209143
"ENSG00000092621",5622,0.504802561366062
"ENSG00000092758",4831,0.632788242599876
"ENSG00000092820",3342,0.518551765409934
"ENSG00000092841",4609,0.520937296593621
"ENSG00000092847",13886,0.465936914878295
"ENSG00000092850",1978,0.595045500505561
"ENSG00000092853",5411,0.43947514322676
"ENSG00000092871",8512,0.475916353383459
"ENSG00000092929",7752,0.624097007223942
"ENSG00000092931",6587,0.514194625778048
"ENSG00000092964",7305,0.51129363449692
"ENSG00000092969",5151,0.388468258590565
"ENSG00000092978",8833,0.36352315181705
"ENSG00000093000",8318,0.445179129598461
"ENSG00000093009",2846,0.539353478566409
"ENSG00000093010",5270,0.601707779886148
"ENSG00000093072",5800,0.518103448275862
"ENSG00000093100",4328,0.564695009242144
"ENSG00000093134",3846,0.394695787831513
"ENSG00000093144",5678,0.387636491722437
"ENSG00000093167",10644,0.418733558812477
"ENSG00000093183",8159,0.452261306532663
"ENSG00000093217",5343,0.471270821635785
"ENSG00000094631",10412,0.554168267383788
"ENSG00000094661",1242,0.524154589371981
"ENSG00000094755",4621,0.454014282622809
"ENSG00000094796",1596,0.595238095238095
"ENSG00000094804",5120,0.4482421875
"ENSG00000094841",2825,0.427964601769912
"ENSG00000094880",4618,0.395409268081421
"ENSG00000094914",4138,0.539391010149831
"ENSG00000094916",15040,0.412367021276596
"ENSG00000094963",4786,0.379022147931467
"ENSG00000094975",7894,0.381175576387129
"ENSG00000095002",4552,0.430360281195079
"ENSG00000095015",7716,0.418351477449456
"ENSG00000095059",3006,0.57684630738523
"ENSG00000095066",5950,0.587899159663866
"ENSG00000095110",4317,0.423442205235117
"ENSG00000095139",4177,0.434522384486474
"ENSG00000095203",7879,0.461479883233913
"ENSG00000095209",4511,0.361117268898249
"ENSG00000095261",4432,0.401624548736462
"ENSG00000095303",5790,0.514162348877375
"ENSG00000095319",8041,0.518094764332794
"ENSG00000095321",3803,0.5992637391533
"ENSG00000095370",4659,0.63189525649281
"ENSG00000095380",4922,0.490857375050792
"ENSG00000095383",3681,0.591143710948112
"ENSG00000095397",5542,0.607542403464453
"ENSG00000095464",3310,0.429305135951662
"ENSG00000095485",3985,0.444918444165621
"ENSG00000095539",5253,0.576051779935275
"ENSG00000095564",7582,0.405697705091005
"ENSG00000095574",4934,0.367855695176328
"ENSG00000095585",3655,0.449247606019152
"ENSG00000095587",8151,0.489387805177279
"ENSG00000095596",2972,0.517496635262449
"ENSG00000095627",5256,0.410578386605784
"ENSG00000095637",10819,0.484240687679083
"ENSG00000095713",3553,0.569940895018294
"ENSG00000095739",2314,0.506050129645635
"ENSG00000095752",2671,0.578060651441408
"ENSG00000095777",8188,0.404005862237421
"ENSG00000095787",12188,0.398588775845094
"ENSG00000095794",5699,0.422354799087559
"ENSG00000095906",4983,0.62512542644993
"ENSG00000095917",1532,0.657310704960836
"ENSG00000095932",1498,0.566088117489987
"ENSG00000095951",10979,0.452318061754258
"ENSG00000095970",1095,0.574429223744292
"ENSG00000095981",1860,0.586021505376344
"ENSG00000096006",2247,0.371606586559858
"ENSG00000096060",10628,0.423974407226195
"ENSG00000096063",6692,0.454572624028691
"ENSG00000096070",6613,0.542114017843641
"ENSG00000096080",1284,0.577881619937695
"ENSG00000096088",2025,0.568888888888889
"ENSG00000096092",992,0.389112903225806
"ENSG00000096093",22736,0.419422941590429
"ENSG00000096264",1219,0.561115668580804
"ENSG00000096384",2980,0.490604026845638
"ENSG00000096395",566,0.549469964664311
"ENSG00000096401",6423,0.387980694379573
"ENSG00000096433",9870,0.590780141843972
"ENSG00000096654",3122,0.40903267136451
"ENSG00000096696",10093,0.47785593976023
"ENSG00000096717",4551,0.417051197539002
"ENSG00000096746",5373,0.394379303927043
"ENSG00000096872",3755,0.410918774966711
"ENSG00000096968",6170,0.407941653160454
"ENSG00000096996",4298,0.574453234062355
"ENSG00000097007",6276,0.583970681963034
"ENSG00000097021",4124,0.603782735208535
"ENSG00000097033",6881,0.391222206074698
"ENSG00000097046",3557,0.408490300815294
"ENSG00000097096",6451,0.400558053015036
"ENSG00000099139",12705,0.462731208185754
"ENSG00000099194",5362,0.471279373368146
"ENSG00000099203",1513,0.610707204230007
"ENSG00000099204",9871,0.459426603181035
"ENSG00000099219",6528,0.44561887254902
"ENSG00000099246",6223,0.380684557287482
"ENSG00000099250",11522,0.434646762714806
"ENSG00000099251",1506,0.468791500664011
"ENSG00000099256",2329,0.39888364104766
"ENSG00000099260",8244,0.40429403202329
"ENSG00000099282",2646,0.579365079365079
"ENSG00000099284",1980,0.532828282828283
"ENSG00000099290",5159,0.475092072106997
"ENSG00000099308",6772,0.607649143532191
"ENSG00000099326",6691,0.581676879390226
"ENSG00000099330",1867,0.610069630423139
"ENSG00000099331",9948,0.592782468837957
"ENSG00000099337",6169,0.536877938077484
"ENSG00000099338",9190,0.564091403699674
"ENSG00000099341",3105,0.562962962962963
"ENSG00000099364",4340,0.666589861751152
"ENSG00000099365",5408,0.583394970414201
"ENSG00000099377",2495,0.618036072144289
"ENSG00000099381",6903,0.623931623931624
"ENSG00000099385",4398,0.577307867212369
"ENSG00000099399",1610,0.460869565217391
"ENSG00000099617",949,0.711275026343519
"ENSG00000099622",6368,0.61447864321608
"ENSG00000099624",2250,0.649777777777778
"ENSG00000099625",4543,0.722870349988994
"ENSG00000099715",11672,0.381682659355723
"ENSG00000099721",844,0.508293838862559
"ENSG00000099725",7674,0.459343236903831
"ENSG00000099769",2363,0.677951756242065
"ENSG00000099783",5614,0.529212682579266
"ENSG00000099785",2216,0.603790613718412
"ENSG00000099795",531,0.649717514124294
"ENSG00000099797",5766,0.551161984044398
"ENSG00000099800",1973,0.636087176887988
"ENSG00000099804",1942,0.663748712667353
"ENSG00000099810",14617,0.396524594650065
"ENSG00000099812",2966,0.627781523937964
"ENSG00000099814",7199,0.661758577580219
"ENSG00000099817",4865,0.618293936279548
"ENSG00000099821",5124,0.664715066354411
"ENSG00000099822",3408,0.707746478873239
"ENSG00000099834",3873,0.643945262070746
"ENSG00000099840",2770,0.661371841155235
"ENSG00000099849",2492,0.695425361155698
"ENSG00000099860",2138,0.602432179607109
"ENSG00000099864",4908,0.654441727791361
"ENSG00000099866",2651,0.680497925311203
"ENSG00000099869",2869,0.62495643081213
"ENSG00000099875",5221,0.635510438613292
"ENSG00000099889",5621,0.645436755025796
"ENSG00000099899",3963,0.630078223568004
"ENSG00000099901",4622,0.569234097793163
"ENSG00000099904",5542,0.656261277517142
"ENSG00000099910",4646,0.568015497201894
"ENSG00000099917",10374,0.59350298823983
"ENSG00000099937",2553,0.495887191539365
"ENSG00000099940",4953,0.470220068645265
"ENSG00000099942",5325,0.491643192488263
"ENSG00000099949",7556,0.614743250397035
"ENSG00000099953",5176,0.613021638330757
"ENSG00000099954",10759,0.506459708151315
"ENSG00000099956",2481,0.578798871422813
"ENSG00000099957",4730,0.588794926004228
"ENSG00000099958",3796,0.606164383561644
"ENSG00000099960",2447,0.618308132407029
"ENSG00000099968",7662,0.450796136778909
"ENSG00000099974",1545,0.513268608414239
"ENSG00000099977",1753,0.568168853394181
"ENSG00000099984",1184,0.560810810810811
"ENSG00000099985",2114,0.593661305581835
"ENSG00000099991",9388,0.592458457605454
"ENSG00000099992",7047,0.578118348233291
"ENSG00000099994",5279,0.639704489486645
"ENSG00000099995",6329,0.506873123716227
"ENSG00000099998",6054,0.570697059795177
"ENSG00000099999",10624,0.591208584337349
"ENSG00000100003",5985,0.5468671679198
"ENSG00000100012",3663,0.522249522249522
"ENSG00000100014",7324,0.514882577826324
"ENSG00000100023",7669,0.529925674794628
"ENSG00000100024",6793,0.5276019431768
"ENSG00000100027",4713,0.502227880330999
"ENSG00000100028",2544,0.52122641509434
"ENSG00000100029",4557,0.56769804696072
"ENSG00000100030",11336,0.471153846153846
"ENSG00000100031",4434,0.6127649977447
"ENSG00000100033",8776,0.604489516864175
"ENSG00000100034",10083,0.555092730338193
"ENSG00000100036",5531,0.584885192551076
"ENSG00000100038",6641,0.588013853335341
"ENSG00000100053",867,0.617070357554787
"ENSG00000100055",6161,0.574582048368771
"ENSG00000100056",6003,0.584874229551891
"ENSG00000100058",6435,0.464335664335664
"ENSG00000100060",3042,0.597304404996713
"ENSG00000100065",5652,0.638888888888889
"ENSG00000100068",4555,0.585729967069155
"ENSG00000100075",2096,0.686545801526718
"ENSG00000100077",9303,0.427818983123724
"ENSG00000100078",2697,0.587319243604004
"ENSG00000100079",828,0.522946859903382
"ENSG00000100083",9369,0.587896253602305
"ENSG00000100084",4299,0.559897650616422
"ENSG00000100092",6170,0.621069692058347
"ENSG00000100095",7149,0.501188977479368
"ENSG00000100097",1099,0.609645131938126
"ENSG00000100099",10782,0.470691893897236
"ENSG00000100100",3805,0.53245729303548
"ENSG00000100101",4904,0.610929853181077
"ENSG00000100104",4319,0.47765686501505
"ENSG00000100105",5693,0.573686984015458
"ENSG00000100106",12238,0.595767282235659
"ENSG00000100109",5436,0.497056659308315
"ENSG00000100116",2104,0.614543726235741
"ENSG00000100121",1229,0.609438567941416
"ENSG00000100122",1102,0.570780399274047
"ENSG00000100124",4487,0.556942277691108
"ENSG00000100129",4296,0.509543761638734
"ENSG00000100138",2780,0.5
"ENSG00000100139",5968,0.61578418230563
"ENSG00000100142",7042,0.55239988639591
"ENSG00000100146",3710,0.609973045822102
"ENSG00000100147",1270,0.581102362204724
"ENSG00000100150",8196,0.497559785261103
"ENSG00000100151",4371,0.592312971859986
"ENSG00000100154",12645,0.515539739027284
"ENSG00000100156",2203,0.680889695869269
"ENSG00000100162",1778,0.58830146231721
"ENSG00000100167",5427,0.516491615994104
"ENSG00000100170",5310,0.473446327683616
"ENSG00000100181",9653,0.478089713042577
"ENSG00000100191",2030,0.5
"ENSG00000100196",1929,0.44945567651633
"ENSG00000100197",2443,0.614408514121981
"ENSG00000100201",9995,0.442021010505253
"ENSG00000100206",3524,0.412883087400681
"ENSG00000100207",7548,0.511526232114467
"ENSG00000100209",1462,0.509575923392613
"ENSG00000100211",2348,0.496592844974446
"ENSG00000100216",2191,0.48334094020995
"ENSG00000100218",2436,0.503694581280788
"ENSG00000100219",3028,0.460369881109643
"ENSG00000100220",2948,0.469470827679783
"ENSG00000100221",4326,0.524734165510864
"ENSG00000100225",8521,0.409106912334233
"ENSG00000100226",8166,0.573108008817046
"ENSG00000100227",3650,0.544383561643836
"ENSG00000100228",4107,0.566837107377648
"ENSG00000100234",4603,0.487073647621117
"ENSG00000100239",5349,0.583847448121144
"ENSG00000100241",9441,0.642622603537761
"ENSG00000100242",6489,0.613191554939128
"ENSG00000100243",5973,0.597354763100619
"ENSG00000100246",2430,0.553909465020576
"ENSG00000100249",995,0.498492462311558
"ENSG00000100253",1796,0.584075723830735
